time,open,high,low,close,Volume,K,D
2015-10-06,96.051,96.164,95.398,95.455,NaN,64.31426319746892,76.25142329574452
2015-10-07,95.473,95.698,95.327,95.497,NaN,53.099077761099046,65.62520013783322
2015-10-08,95.567,95.614,94.984,95.318,NaN,25.28123220766696,47.5648577220783
2015-10-09,95.234,95.34,94.692,94.813,NaN,10.771499507764254,29.717269825510073
2015-10-12,94.851,94.903,94.619,94.841,NaN,0.8189471833514484,12.290559632927542
2015-10-13,94.896,94.982,94.539,94.759,NaN,0.8189471833514484,4.136464624822372
2015-10-14,94.755,94.759,93.845,93.931,NaN,0.8189471833514484,0.8189471833514365
2015-10-15,93.96,94.589,93.806,94.371,NaN,9.041072522767356,3.559655629823418
2015-10-16,94.472,94.771,94.369,94.54,NaN,21.37261195467885,10.410877220265885
2015-10-19,94.68,95,94.552,94.928,NaN,40.92609501175814,23.779926496401448
2015-10-20,94.941,94.952,94.594,94.913,NaN,52.899422002027315,38.39937632282144
2015-10-21,94.848,95.077,94.722,95.035,NaN,65.22248155194987,53.01599952191177
2015-10-22,95.039,96.537,94.943,96.378,NaN,79.0023318282039,65.70807846072704
2015-10-23,96.404,97.201,96.148,97.127,NaN,91.32126564850076,78.51535967621818
2015-10-26,97.039,97.079,96.679,96.861,NaN,96.81434400567862,89.04598049412776
2015-10-27,96.807,96.969,96.583,96.906,NaN,93.95928330706228,94.03163098708053
2015-10-28,96.961,97.818,96.466,97.782,NaN,93.95928330706228,94.91097020660106
2015-10-29,97.615,97.689,97.19,97.282,NaN,91.63905362293059,93.18587341235173
2015-10-30,97.2,97.353,96.577,96.946,NaN,85.55930472144722,90.38588055048002
2015-11-02,96.915,96.965,96.635,96.928,NaN,76.43888157648821,84.54574664028867
2015-11-03,96.897,97.483,96.77,97.158,NaN,73.06146226026173,78.35321618606572
2015-11-04,97.195,98.054,97.174,97.95,NaN,79.16752885099214,76.22262422924736
2015-11-05,97.93,98.135,97.751,97.936,NaN,84.63793756366854,78.9556428916408
2015-11-06,97.941,99.345,97.893,99.168,NaN,93.5212425583481,85.7755696576696
2015-11-09,99.188,99.261,98.818,98.979,NaN,93.30602295068968,90.48840102423544
2015-11-10,99.003,99.504,98.942,99.293,NaN,95.21621671822571,94.0144940757545
2015-11-11,99.091,99.238,98.778,99.013,NaN,84.98924358587192,91.17049441826244
2015-11-12,98.826,99.288,98.432,98.649,NaN,67.25491245005571,82.48679091805111
2015-11-13,98.572,99.214,98.528,98.998,NaN,53.5859289076468,68.61002831452481
2015-11-16,98.969,99.46,98.868,99.442,NaN,54.74666275004254,58.52916803591503
2015-11-17,99.396,99.745,99.358,99.631,NaN,69.04030691697376,59.124299524887704
2015-11-18,99.657,99.853,99.311,99.652,NaN,78.26123258639514,67.34940075113714
2015-11-19,99.42,99.477,98.735,98.989,NaN,60.457496003136505,69.25301183550181
2015-11-20,99.109,99.646,98.999,99.565,NaN,47.021762462319735,61.913497017283795
2015-11-23,99.612,100,99.531,99.803,NaN,36.199105342452405,47.89278793596955
2015-11-24,99.672,99.785,99.466,99.527,NaN,35.73827030530788,39.65304603669333
2015-11-25,99.554,100.17,99.312,99.795,NaN,33.90903774988113,35.28213779921381
2015-11-27,99.86,100.2,99.656,100.02,NaN,34.85551118463086,34.834273079939955
2015-11-30,100.08,100.31,100.05,100.17,NaN,49.365566556397035,39.37670516363634
2015-12-01,100.25,100.26,99.719,99.795,NaN,42.60441675142926,42.27516483081905
2015-12-02,99.832,100.51,99.803,99.993,NaN,36.17027004205755,42.71341778329461
2015-12-03,100.02,100.47,97.591,97.621,NaN,15.657692247319249,31.477459680268684
2015-12-04,97.818,98.609,97.754,98.354,NaN,17.998345637075335,23.275435975484044
2015-12-07,98.35,98.903,98.301,98.655,NaN,17.034861468367527,16.8969664509207
2015-12-08,98.73,98.763,98.332,98.474,NaN,25.275927974078552,20.10304502650714
2015-12-09,98.442,98.521,97.223,97.345,NaN,18.112706738113175,20.141165393519753
2015-12-10,97.409,97.988,97.36,97.939,NaN,14.235820249735548,19.208151653975758
2015-12-11,97.975,98.095,97.329,97.565,NaN,9.00516989648817,13.784565628112297
2015-12-14,97.621,97.932,97.275,97.604,NaN,12.427626872773258,11.889539006332322
2015-12-15,97.642,98.292,97.19,98.217,NaN,16.15924930710568,12.530682025455699
2015-12-16,98.18,98.601,97.655,97.871,NaN,19.726336121518358,16.10440410046576
2015-12-17,98.556,99.294,98.528,99.27,NaN,35.175381482404255,23.686988970342764
2015-12-18,99.013,99.182,98.636,98.703,NaN,41.29900908738949,32.066908897104035
2015-12-21,98.723,98.838,98.294,98.363,NaN,47.14140708896141,41.205265886251716
2015-12-22,98.449,98.508,98,98.235,NaN,45.21557108052438,44.55199575229176
2015-12-23,98.208,98.604,98.185,98.341,NaN,48.111477700013246,46.82281862316634
2015-12-24,98.339,98.378,97.864,97.984,NaN,48.47996374834498,47.269004176294196
2015-12-28,97.846,98.032,97.811,97.919,NaN,43.23085931821384,46.607433588857354
2015-12-29,97.898,98.413,97.799,98.101,NaN,39.84118991447883,43.850670993679216
2015-12-30,98.202,98.409,98.113,98.266,NaN,42.993175661186804,42.02174163129316
2015-12-31,98.211,98.778,98.178,98.631,NaN,55.86556932737705,46.23331163434756
2016-01-04,98.693,99.182,98.049,98.869,NaN,70.39778342320143,56.418842803921756
2016-01-05,98.872,99.634,98.747,99.404,NaN,87.79074399304682,71.35136558120843
2016-01-06,99.39,99.577,99.108,99.181,NaN,90.24202677288288,82.81018472971037
2016-01-07,99.215,99.297,98.169,98.219,NaN,63.73869786406798,80.59048954333255
2016-01-08,98.31,99.183,98.265,98.54,NaN,41.182776767177536,65.05450046804279
2016-01-11,98.374,98.895,98.252,98.725,NaN,29.132309268901697,44.6845946333824
2016-01-12,98.797,99.276,98.573,98.974,NaN,46.32450940599741,38.879865147358885
2016-01-13,99.032,99.333,98.861,98.933,NaN,55.00495370850357,43.48725746113423
2016-01-14,98.818,99.257,98.59,99.089,NaN,63.26279933612228,54.864087483541084
2016-01-15,99.099,99.121,98.378,98.956,NaN,61.87632078290742,60.04802460917776
2016-01-19,99.131,99.31,98.864,98.991,NaN,61.06537352508502,62.06816454803825
2016-01-20,99.019,99.185,98.626,99.091,NaN,59.62643162677241,60.85604197825496
2016-01-21,99.176,99.799,98.909,99.056,NaN,60.809955168632854,60.50058677349677
2016-01-22,99.178,99.592,99.113,99.574,NaN,75.49637922083954,65.31092200541494
2016-01-25,99.498,99.547,99.231,99.36,NaN,78.74615050799441,71.68416163248894
2016-01-26,99.299,99.455,98.996,99.36,NaN,83.41022505896181,79.21758492926527
2016-01-27,99.027,99.163,98.711,98.902,NaN,57.86828118524365,73.3415522507333
2016-01-28,98.885,99.105,98.425,98.51,NaN,32.82983532242941,58.03611385554496
2016-01-29,98.616,99.829,98.576,99.606,NaN,35.498547798883,42.065554768852024
2016-02-01,99.544,99.633,98.93,99.009,NaN,40.08443467212098,36.13760593114446
2016-02-02,98.986,99.086,98.751,98.872,NaN,49.20845401371751,41.59714549490716
2016-02-03,98.826,98.938,96.885,97.288,NaN,21.501295674449675,36.931394786762716
2016-02-04,97.297,97.465,96.259,96.474,NaN,9.12401934159653,26.61125634325457
2016-02-05,96.557,97.265,96.316,97.031,NaN,6.773731512391808,12.466348842812671
2016-02-08,96.961,97.476,96.542,96.57,NaN,10.397614196037878,8.765121683342072
2016-02-09,96.72,96.825,95.663,96.071,NaN,10.864333131220556,9.345226279883413
2016-02-10,96.052,96.72,95.756,95.888,NaN,4.090601618828753,8.450849648695728
2016-02-11,95.874,95.9,95.236,95.562,NaN,0.46671893518268287,5.140551228410664
2016-02-12,95.496,96.215,95.456,95.94,NaN,5.152303178876719,3.2365412442960513
2016-02-16,96.572,96.99,96.382,96.868,NaN,21.296649265741788,8.97189045993373
2016-02-17,96.939,97.1,96.626,96.786,NaN,36.755951193842265,21.068301212820256
2016-02-18,96.894,97.087,96.688,96.951,NaN,48.95210762153433,35.66823602703946
2016-02-19,96.871,97.17,96.561,96.6,NaN,51.50286552183635,45.73697477907098
2016-02-22,96.735,97.6,96.735,97.379,NaN,68.37644656933895,56.27713990423655
2016-02-23,97.352,97.578,97.136,97.481,NaN,84.3613202961035,68.0802107957596
2016-02-24,97.484,97.916,97.23,97.458,NaN,98.65029876537407,83.79602187693884
2016-02-25,97.487,97.721,97.223,97.287,NaN,96.60713010208057,93.20624972118605
2016-02-26,97.399,98.26,97.098,98.148,NaN,96.60713010208057,97.28818632317841
2016-02-29,98.125,98.373,97.796,98.211,NaN,96.95638097897626,96.72354706104579
2016-03-01,98.187,98.57,98.092,98.352,NaN,100,97.85450369368561
2016-03-02,98.259,98.582,98.121,98.214,NaN,98.05269286801399,98.33635794899675
2016-03-03,98.2,98.35,97.46,97.592,NaN,86.15879964771425,94.73716417190941
2016-03-04,97.671,98.03,97.019,97.34,NaN,63.39569674208395,82.53572975260407
2016-03-07,97.226,97.701,97.038,97.071,NaN,37.22989584418235,62.261464077993516
2016-03-08,97.091,97.269,96.887,97.209,NaN,24.414989256307763,41.680193947524685
2016-03-09,97.215,97.569,96.931,97.173,NaN,21.68511459128409,27.77666656392473
2016-03-10,97.231,98.422,95.939,96.066,NaN,16.46488928783838,20.854997711810075
2016-03-11,96.176,96.72,95.938,96.172,NaN,9.93480690587688,16.028270261666446
2016-03-14,96.202,96.713,96.135,96.624,NaN,12.765076411983605,13.054924201899619
2016-03-15,96.592,96.869,96.466,96.633,NaN,23.60292412941726,15.43426914909258
2016-03-16,96.641,97.064,95.539,95.89,NaN,22.75574480700013,19.707915116133666
2016-03-17,95.746,95.826,94.65,94.76,NaN,12.085119538214016,19.48126282487714
2016-03-18,94.765,95.168,94.578,95.086,NaN,5.963347232652073,13.601403859288743
2016-03-21,95.049,95.414,95.002,95.288,NaN,12.759847056652406,10.269437942506165
2016-03-22,95.429,95.747,95.257,95.648,NaN,30.607835632816048,16.443676640706844
2016-03-23,95.63,96.23,95.619,96.046,NaN,54.616274999074875,32.66131922951444
2016-03-24,96.061,96.364,96.041,96.142,NaN,79.00870175500792,54.74427079563295
2016-03-28,96.278,96.399,95.836,95.943,NaN,89.92733875837457,74.51743850415245
2016-03-29,95.945,96.222,95.089,95.16,NaN,77.5317688043032,82.15593643922857
2016-03-30,95.2,95.222,94.588,94.841,NaN,56.83125576776115,74.76345444347965
2016-03-31,94.844,95.031,94.319,94.586,NaN,36.2055332632521,56.85618594510549
2016-04-01,94.644,95.107,94.334,94.619,NaN,28.9529912801337,40.66326010371565
2016-04-04,94.617,94.829,94.407,94.51,NaN,24.626239039770002,29.928254527718607
2016-04-05,94.574,94.977,94.447,94.631,NaN,27.69511414354224,27.091448154481995
2016-04-06,94.594,95.066,94.239,94.43,NaN,26.420090764929444,26.247147982747247
2016-04-07,94.48,94.666,94.015,94.482,NaN,21.80358823493712,25.306264381136284
2016-04-08,94.535,94.677,94.093,94.235,NaN,10.593810056143637,19.605829685336747
2016-04-11,94.193,94.341,93.748,93.95,NaN,2.7924305938156855,11.729942961632162
2016-04-12,93.966,94.393,93.627,93.959,NaN,0.3569412855794076,4.581060645179589
2016-04-13,94.052,94.853,94.002,94.744,NaN,28.04114677852225,10.396839552639113
2016-04-14,94.814,95.2,94.676,94.902,NaN,61.37448011185558,29.92418939198575
2016-04-15,94.937,95.052,94.506,94.696,NaN,89.30273858399057,59.57278849145613
2016-04-18,94.698,94.827,94.384,94.49,NaN,85.01157683682426,78.56293184422348
2016-04-19,94.487,94.546,93.926,93.976,NaN,64.13384998393398,79.48272180158294
2016-04-20,94.134,94.593,93.936,94.492,NaN,64.88220433406286,71.3425437182737
2016-04-21,94.531,94.7,93.923,94.599,NaN,73.70895727035554,67.57500386278413
2016-04-22,94.622,95.196,94.468,95.116,NaN,94.58668412324583,77.72594857588808
2016-04-25,95.108,95.108,94.679,94.842,NaN,93.84423479684936,87.37995873015024
2016-04-26,94.78,94.811,94.205,94.573,NaN,85.22791735443836,91.21961209151118
2016-04-27,94.533,94.802,94.148,94.387,NaN,72.36851109986986,83.81355441705252
2016-04-28,94.378,94.582,93.685,93.761,NaN,55.204598964601814,70.93367580630334
2016-04-29,93.803,93.803,93.007,93.082,NaN,34.38059037174123,53.98456681207096
2016-05-02,93.016,93.073,92.537,92.626,NaN,13.906663292976388,34.497284209773134
2016-05-03,92.6,93.109,91.919,92.944,NaN,9.648991640833719,19.3120817685171
2016-05-04,92.984,93.361,92.85,93.179,NaN,18.60724464279271,14.054299858867594
2016-05-05,93.216,93.862,93.17,93.78,NaN,41.597625745860434,23.28462067649561
2016-05-06,93.73,93.962,93.277,93.888,NaN,59.59648109618494,39.93378382827935
2016-05-09,93.827,94.204,93.803,94.128,NaN,76.89846720515966,59.364191349068335
2016-05-10,94.134,94.356,94.031,94.29,NaN,85.72403211208768,74.07299347114409
2016-05-11,94.257,94.257,93.684,93.823,NaN,85.17121339449362,82.59790423724698
2016-05-12,93.843,94.191,93.799,94.15,NaN,87.65682188140885,86.18402246266338
2016-05-13,94.126,94.845,94.117,94.608,NaN,89.17420920474645,87.33408149354962
2016-05-16,94.572,94.682,94.398,94.572,NaN,97.61494626614297,91.48199245076609
2016-05-17,94.571,94.708,94.329,94.548,NaN,98.43729202658824,95.07548249915921
2016-05-18,94.565,95.27,94.528,95.08,NaN,98.43729202658824,98.16317677310649
2016-05-19,95.139,95.502,95.123,95.287,NaN,99.01433067175849,98.62963824164497
2016-05-20,95.293,95.461,95.174,95.334,NaN,100,99.15054089944891
2016-05-23,95.292,95.477,95.104,95.231,NaN,97.7803886121514,98.93157309463663
2016-05-24,95.261,95.66,95.202,95.571,NaN,97.78038861215138,98.5202590747676
2016-05-25,95.624,95.661,95.33,95.354,NaN,91.21578763763495,95.59218828731258
2016-05-26,95.421,95.422,94.938,95.168,NaN,81.43119778198387,90.14245801059008
2016-05-27,95.142,95.779,95.082,95.521,NaN,76.81750211371293,83.15482917777726
2016-05-31,95.659,95.895,95.463,95.891,NaN,83.38210308822937,80.54360099464206
2016-06-01,95.82,95.901,95.344,95.455,NaN,80.55056837113501,80.25005785769245
2016-06-02,95.429,95.609,95.153,95.564,NaN,68.36882329117397,77.43383158351278
2016-06-03,95.554,95.638,93.855,94.029,NaN,35.03548995784064,61.3182938733832
2016-06-06,93.868,94.274,93.745,93.902,NaN,16.537892585101353,39.98073527803865
2016-06-07,94.014,94.094,93.754,93.828,NaN,4.736951571734001e-15,17.191127514314
2016-06-08,93.862,93.869,93.425,93.59,NaN,4.736951571734001e-15,5.51263086170045
2016-06-09,93.55,94.13,93.433,93.953,NaN,6.152589723987262,2.05086324132909
2016-06-10,94.093,94.713,94.045,94.571,NaN,21.384048692800675,9.178879472262647
2016-06-13,94.643,94.75,94.243,94.362,NaN,33.889555716673875,20.47539804448727
2016-06-14,94.359,95.025,94.324,94.928,NaN,47.6918259277374,34.32181011240399
2016-06-15,94.91,95.043,94.36,94.61,NaN,48.122125297801084,43.23450231407079
2016-06-16,94.595,95.318,94.205,94.569,NaN,50.72558137036831,48.846510865302264
2016-06-17,94.572,94.59,94.074,94.206,NaN,41.06236171631539,46.63668946149493
2016-06-20,94.077,94.176,93.449,93.611,NaN,29.702955639674418,40.49696624211937
2016-06-21,93.614,94.135,93.425,94.017,NaN,26.604758627837736,32.45669199460918
2016-06-22,94.05,94.123,93.421,93.716,NaN,26.413727670545573,27.573813979352575
2016-06-23,93.502,93.614,93.019,93.529,NaN,28.74579316009317,27.254759819492165
2016-06-24,93.452,96.703,93.452,95.448,NaN,50.06836040882276,35.07596041315384
2016-06-27,95.529,96.705,95.529,96.544,NaN,73.3010844184504,50.70507932912212
2016-06-28,96.406,96.406,95.769,96.245,NaN,96.16071433456436,73.17671972061251
2016-06-29,96.041,96.2,95.592,95.769,NaN,86.47159964790187,85.31113280030554
2016-06-30,95.663,96.417,95.443,96.143,NaN,79.94469338679052,87.52566912308559
2016-07-01,95.891,96.078,95.407,95.649,NaN,71.3013407019695,79.23921124555396
2016-07-05,95.546,96.254,95.336,96.166,NaN,73.05640850318393,74.7674808639813
